,input id,low value,high value,correlation,secret value
0,0.0,0.0467529296875,0.0467529296875,0.4064290095159437,0.04676775751674833
1,0.0,0.046783447265625,0.046783447265625,0.3899567963666811,0.04676775751674833
2,0.0,-0.0467529296875,-0.0467529296875,0.3273557475433416,0.04676775751674833
3,0.0,0.046722412109375,0.046722412109375,0.3206094099949312,0.04676775751674833
4,0.0,-0.046783447265625,-0.046783447265625,0.3076397599852553,0.04676775751674833
5,0.0,0.046661376953125,0.046661376953125,0.2914876728211088,0.04676775751674833
6,0.0,0.046905517578125,0.046905517578125,0.2725628119008073,0.04676775751674833
7,0.0,0.04681396484375,0.04681396484375,0.25806500951578537,0.04676775751674833
8,0.0,0.046844482421875,0.046844482421875,0.25397162456722033,0.04676775751674833
9,0.0,0.046875,0.046875,0.23868911493450654,0.04676775751674833
10,0.0,-0.2044677734375,-0.2044677734375,0.4012397446612839,-0.20443954305144207
11,0.0,-0.204345703125,-0.204345703125,0.35708856174389625,-0.20443954305144207
12,0.0,0.2044677734375,0.2044677734375,0.32151333082011657,-0.20443954305144207
13,0.0,-0.2042236328125,-0.2042236328125,0.3127545308989452,-0.20443954305144207
14,0.0,-0.20458984375,-0.20458984375,0.31019642860073676,-0.20443954305144207
15,0.0,-0.2041015625,-0.2041015625,0.30300293764909453,-0.20443954305144207
16,0.0,-0.2047119140625,-0.2047119140625,0.2919123980161551,-0.20443954305144207
17,0.0,0.204345703125,0.204345703125,0.27183325353511084,-0.20443954305144207
18,0.0,-0.2049560546875,-0.2049560546875,0.26867712823406564,-0.20443954305144207
19,0.0,-0.2039794921875,-0.2039794921875,0.2589409620654561,-0.20443954305144207
20,0.0,-0.052215576171875,-0.052215576171875,0.40226934499825784,-0.05219826667177552
21,0.0,-0.05218505859375,-0.05218505859375,0.35193066178922466,-0.05219826667177552
22,0.0,-0.05224609375,-0.05224609375,0.3308101426588921,-0.05219826667177552
23,0.0,0.052215576171875,0.052215576171875,0.32504396156059295,-0.05219826667177552
24,0.0,-0.052154541015625,-0.052154541015625,0.28153398594523793,-0.05219826667177552
25,0.0,-0.052276611328125,-0.052276611328125,0.27759337420281405,-0.05219826667177552
26,0.0,0.05218505859375,0.05218505859375,0.2769775506424342,-0.05219826667177552
27,0.0,-0.052337646484375,-0.052337646484375,0.2612917843730765,-0.05219826667177552
28,0.0,-0.05230712890625,-0.05230712890625,0.2605640064259767,-0.05219826667177552
29,0.0,0.05224609375,0.05224609375,0.25403912815569996,-0.05219826667177552
30,0.0,0.1878662109375,0.1878662109375,0.5551841347361389,0.18786912548242807
31,0.0,-0.1878662109375,-0.1878662109375,0.472133400856385,0.18786912548242807
32,0.0,0.187744140625,0.187744140625,0.37881219574451463,0.18786912548242807
33,0.0,0.18798828125,0.18798828125,0.35829444969734897,0.18786912548242807
34,0.0,0.1875,0.1875,0.31503514600742943,0.18786912548242807
35,0.0,-0.187744140625,-0.187744140625,0.2983532705319418,0.18786912548242807
36,0.0,0.1876220703125,0.1876220703125,0.29311566086678537,0.18786912548242807
37,0.0,-0.18798828125,-0.18798828125,0.27374838088106535,0.18786912548242807
38,0.0,-0.1875,-0.1875,0.23674686642957,0.18786912548242807
39,0.0,0.188232421875,0.188232421875,0.2285362792757944,0.18786912548242807
40,0.0,-0.432373046875,-0.432373046875,0.4223351321786311,-0.43245326406719764
41,0.0,0.432373046875,0.432373046875,0.35255760203476544,-0.43245326406719764
42,0.0,-0.4326171875,-0.4326171875,0.34244568991097957,-0.43245326406719764
43,0.0,-0.431884765625,-0.431884765625,0.3258015872686807,-0.43245326406719764
44,0.0,-0.43212890625,-0.43212890625,0.3207471956407858,-0.43245326406719764
45,0.0,0.4326171875,0.4326171875,0.26654058831693156,-0.43245326406719764
46,0.0,-0.432861328125,-0.432861328125,0.25360642747242795,-0.43245326406719764
