,low value,high value,correlation,secret value
0,3.702634572982788,3.702635169029236,1.0,3.7026348628082406
1,0.9256583452224731,0.9256589412689209,0.980807753779444,3.7026348628082406
2,-2.7914637327194214,-2.7914631366729736,0.9997915411992709,-2.7914631998650785
3,-0.17446696758270264,-0.17446637153625488,0.949931876373105,-2.7914631998650785
4,-0.18933117389678955,-0.1893305778503418,0.9963659661600073,-0.18933114800095163
5,-3.029298782348633,-3.029298186302185,0.9916563874914387,-0.18933114800095163
6,0.396609902381897,0.3966104984283447,0.9926141277072352,0.3966103729527751
7,1.5864413976669312,1.586441993713379,0.9785162544072571,0.3966103729527751
8,-3.069669008255005,-3.069668412208557,0.9924656789439565,-0.19185429161335055
9,-0.1918548345565796,-0.19185423851013184,0.9761488969308195,-0.19185429161335055
10,0.4520857334136963,0.45208632946014404,0.9987816514595451,0.45208613341942194
11,1.8083441257476807,1.8083447217941284,0.9794311899162179,0.45208613341942194
12,1.4936000108718872,1.493600606918335,0.99879097795699,1.4936004309668292
13,2.987200617790222,2.98720121383667,0.9650883013214628,1.4936004309668292
14,-4.8873937129974365,-4.887393116950989,1.0,-4.887393685463356
15,-0.3506636619567871,-0.35066306591033936,0.9996562591502995,-0.35066353128149497
16,-1.4026546478271484,-1.4026540517807007,0.9790558608695551,-0.35066353128149497
17,-0.29506146907806396,-0.2950608730316162,0.9962040917618243,-0.2950612620382217
18,-4.720980525016785,-4.720979928970337,0.993496298689783,-0.2950612620382217
19,-0.9686553478240967,-0.9686547517776489,0.9988018093162524,-0.9686552299057137
20,-3.8746213912963867,-3.874620795249939,0.9828247432738251,-0.9686552299057137
21,-1.0352355241775513,-1.0352349281311035,0.9831986831320251,-0.06470219151039469
22,-4.140940308570862,-4.140939712524414,0.9811131993764365,-0.06470219151039469
23,-0.06470263004302979,-0.06470203399658203,0.9658076732335447,-0.06470219151039469
24,-0.9121042490005493,-0.9121036529541016,1.0,-0.9121042373426139
25,-3.6484169960021973,-3.6484163999557495,0.9790810492699282,-0.9121042373426139
26,-0.6046152114868164,-0.6046146154403687,0.997997974812315,-0.6046149065432281
27,-4.83691930770874,-4.8369187116622925,0.9487622706548958,-0.6046149065432281
28,0.34447669982910156,0.3444772958755493,0.9989212610108226,0.344476736502102
29,1.3779067993164062,1.377907395362854,0.956065417814449,0.344476736502102
30,-1.623823642730713,-1.6238230466842651,1.0,-1.6238235951666988
31,-3.247647285461426,-3.247646689414978,0.9698582359365328,-1.6238235951666988
32,2.7418488264083862,2.741849422454834,1.0,2.7418489208250953
33,0.7633787393569946,0.7633793354034424,0.9992477812990648,0.7633793220490639
34,-0.9146410226821899,-0.9146404266357422,0.9994383161719838,-0.9146405314928355
35,-3.6585623025894165,-3.6585617065429688,0.9770811131577245,-0.9146405314928355
36,-3.428647518157959,-3.4286469221115112,0.9998556251050021,-3.4286471927839415
37,3.175560235977173,3.1755608320236206,1.0,3.1755604269248288
38,-0.3026747703552246,-0.30267417430877686,0.9998589004038826,-0.30267420446486937
39,-4.842787384986877,-4.84278678894043,0.9944237765716304,-0.30267420446486937
40,-1.2106972932815552,-1.2106966972351074,0.9740454873157108,-0.30267420446486937
41,-3.6855244636535645,-3.6855238676071167,1.0,-3.6855241225666413
42,2.536071538925171,2.5360721349716187,1.0,2.5360718908570608
43,-0.4526686668395996,-0.45266807079315186,0.9993906195022879,-0.4526684993128214
44,-1.8106740713119507,-1.810673475265503,0.9790726158365519,-0.4526684993128214
45,-1.3592720031738281,-1.3592714071273804,1.0,-1.3592714163705355
46,-2.8052937984466553,-2.8052932024002075,0.9998428138624182,-2.805293482799506
47,-0.1753312349319458,-0.17533063888549805,0.9767374169870429,-2.805293482799506
48,-0.043833255767822266,-0.04383265972137451,0.9640778322556819,-2.805293482799506
49,0.6185740232467651,0.6185746192932129,0.9999171596034391,0.6185745684063524
50,-0.8660703897476196,-0.8660697937011719,0.9991928592041104,-0.8660699876786087
51,-3.464280366897583,-3.4642797708511353,0.9812015613008798,-0.8660699876786087
52,-0.1792377233505249,-0.17923712730407715,0.9940690536743669,-0.1792375711428199
53,-2.8678011894226074,-2.8678005933761597,0.9926503696976139,-0.1792375711428199
54,4.693102240562439,4.693102836608887,1.0,4.693102537379794
55,1.173275113105774,1.1732757091522217,0.9797949048415505,4.693102537379794
56,-0.721009373664856,-0.7210087776184082,0.9984475751501597,-0.7210091247803785
57,-2.884036898612976,-2.8840363025665283,0.9802257451275745,-0.7210091247803785
58,-1.442018747329712,-1.4420181512832642,0.9628164236315699,-0.7210091247803785
59,0.44688165187835693,0.4468822479248047,0.9949383171518756,0.44688203970362794
60,1.7875277996063232,1.787528395652771,0.9828107443684211,0.44688203970362794
61,-4.351122975349426,-4.3511223793029785,0.9949091591649433,-0.2719451853812478
62,-0.271945595741272,-0.2719449996948242,0.9890248975701761,-0.2719451853812478
63,0.39330780506134033,0.3933084011077881,0.9983325201623311,0.3933082485717829
64,1.5732324123382568,1.5732330083847046,0.980478453299343,0.3933082485717829
65,0.48362433910369873,0.4836249351501465,0.998460264492103,0.48362459333559316
66,3.868996500968933,3.868997097015381,0.9543296163587613,0.48362459333559316
67,1.9344979524612427,1.9344985485076904,0.9524673610796162,0.48362459333559316
68,0.5207318067550659,0.5207324028015137,0.9958128912657845,0.5207322867535265
69,2.082929015159607,2.0829296112060547,0.9728090677098148,0.5207322867535265
70,-0.36673009395599365,-0.3667294979095459,0.9989359796543742,-0.3667297796484116
71,-1.466919183731079,-1.4669185876846313,0.9714607866827528,-0.3667297796484116
72,-1.921045184135437,-1.9210445880889893,1.0,-1.9210447703974474
73,-0.0870060920715332,-0.08700549602508545,0.9999100151103528,-0.08700566125856524
74,-1.392090916633606,-1.3920903205871582,0.9914291735764502,-0.08700566125856524
75,4.136373996734619,4.136374592781067,1.0,4.136374366174639
76,3.546352982521057,3.546353578567505,0.9936708976985185,0.22164706699663395
77,0.22164702415466309,0.22164762020111084,0.9932340346921794,0.22164706699663395
78,2.303885817527771,2.3038864135742188,0.999912572681172,2.3038861899557395
79,0.14399230480194092,0.14399290084838867,0.9611690511866898,2.3038861899557395
80,3.2602494955062866,3.2602500915527344,0.9999349570644669,3.2602495227969506
