,input id,low value,high value,correlation,secret value
0,0.0,0.038105010986328125,0.038105773925781246,0.9818661392203311,0.6096811495667662
1,-1.0,2.4387240409851074,2.438724637031555,0.9661444379868402,0.6096811495667662
2,1.0,-0.6096816062927246,-0.6096810102462769,0.9565663292740545,0.6096811495667662
3,0.0,-2.157917022705078,-2.1579164266586304,0.9967989458720931,-2.1579170304516326
4,0.0,2.157917022705078,2.157917618751526,0.9493084469106214,-2.1579170304516326
5,2.0,-0.14951515197753906,-0.14951419830322266,0.9898994935991053,-0.14951507743757686
6,-1.0,-2.392241358757019,-2.3922407627105713,0.9821971989009449,-0.14951507743757686
7,1.0,-0.037379455566406254,-0.03737869262695313,0.9556275674362911,-0.14951507743757686
8,-1.0,0.26231884956359863,0.2623194456100464,0.9987509918041783,0.26231930509414325
9,1.0,-0.2623194456100464,-0.26231884956359863,0.9595341028671593,0.26231930509414325
10,0.0,-3.337303400039673,-3.337302803993225,0.9998696679800001,-3.3373031965823796
11,0.0,3.337302803993225,3.337303400039673,0.9650833135281426,-3.3373031965823796
12,0.0,-3.797425627708435,-3.7974250316619873,1.0,-3.797425043361585
13,3.0,-0.0009271240234375,-0.000926513671875,0.9688991531221026,-3.797425043361585
14,0.0,3.7974250316619873,3.797425627708435,0.9625228337937191,-3.797425043361585
15,2.0,-0.00370849609375,-0.0037078857421875,0.9586991971370525,-3.797425043361585
16,0.0,-1.3269942998886108,-1.326993703842163,0.9980591288509536,-0.005183569253677245
17,0.0,-0.33174896240234375,-0.33174800872802734,0.9748257421934624,-0.005183569253677245
18,1.0,-0.08293724060058594,-0.08293628692626953,0.9667223819361843,-0.005183569253677245
19,-2.0,0.1627892255783081,0.16278982162475586,0.9881095838103827,0.16278978971350133
20,-1.0,2.604636549949646,2.6046371459960938,0.9810788941480258,0.16278978971350133
21,0.0,-4.128434658050537,-4.128434062004089,1.0,-4.1284343207682825
22,0.0,4.128434062004089,4.128434658050537,0.9636281076812119,-4.1284343207682825
23,0.0,3.52020800113678,3.5202085971832275,0.9999666126635622,3.5202083430734508
24,-1.0,0.22001266479492188,0.22001361846923828,0.9780934767875483,3.5202083430734508
25,0.0,-3.5202085971832275,-3.52020800113678,0.9654192850046932,3.5202083430734508
26,-2.0,1.5324008464813232,1.532401442527771,0.9999283003550304,1.5324012162675338
27,0.0,0.3830995559692383,0.3831005096435547,0.9753901556736757,1.5324012162675338
28,-1.0,0.09577465057373047,0.09577560424804688,0.9721793718837567,1.5324012162675338
29,-1.0,-2.6804393529891968,-2.680438756942749,1.0,-2.6804387660636064
30,0.0,2.680438756942749,2.6804393529891968,0.9627389576382932,-2.6804387660636064
31,1.0,-1.125943660736084,-1.1259430646896362,0.9991287258199224,-1.1259432324993157
32,0.0,-0.28148651123046875,-0.28148555755615234,0.9681779647428719,-1.1259432324993157
33,-1.0,2.0928454399108887,2.0928460359573364,0.9994335841620912,2.092845464952781
34,-1.0,0.13080215454101562,0.13080310821533203,0.978302757710033,2.092845464952781
35,0.0,-2.0928460359573364,-2.0928454399108887,0.9496225268168561,2.092845464952781
