,low value,high value,correlation,secret value
0,-0.3253798745572567,-0.32537986524403095,1.0,-0.32537987096003285
1,-0.08134497329592705,-0.0813449639827013,0.9836362419725954,-0.32537987096003285
2,-0.09396733716130257,-0.09396732784807682,1.0,-0.0939673342657299
3,-1.503477357327938,-1.5034773480147123,0.9947303533701907,-0.0939673342657299
4,-1.5034773480147123,-1.5034773387014866,0.9811123554670327,-0.0939673342657299
5,-0.3758693393319845,-0.3758693300187588,0.9573037858978913,-0.0939673342657299
6,-4.324681898579001,-4.324681889265776,1.0,-4.324681897733424
7,-2.960498835891485,-2.9604988265782595,1.0,-2.9604988316225658
8,-0.297211604192853,-0.29721159487962723,1.0,-0.29721160301866933
9,-4.755385648459196,-4.75538563914597,0.995814634429411,-0.29721160301866933
10,0.8923485688865185,0.8923485781997442,1.0,0.8923485771883266
11,3.569394303485751,3.569394312798977,0.9810970003183649,0.8923485771883266
12,2.3533908650279045,2.3533908743411303,1.0,2.3533908687457092
13,-1.4424455724656582,-1.4424455631524324,1.0,-1.4424455703335437
14,-2.8848911449313164,-2.8848911356180906,0.9663653641229595,-1.4424455703335437
15,0.3340918570756912,0.33409186638891697,1.0,0.3340918626964945
16,1.3363674469292164,1.3363674562424421,0.9786304072020191,0.3340918626964945
17,-0.30190933495759964,-0.3019093256443739,1.0,-0.3019093298439308
18,-4.830549284815788,-4.8305492755025625,0.9945718141224704,-0.3019093298439308
19,-0.502251572906971,-0.5022515635937452,1.0,-0.5022515723507586
20,-2.009006291627884,-2.009006282314658,0.9702617940455379,-0.5022515723507586
21,-4.018012583255768,-4.018012573942542,0.9565182408928936,-0.5022515723507586
22,0.3525713924318552,0.35257140174508095,1.0,0.35257139391504744
23,1.4102855697274208,1.4102855790406466,0.9637368721038994,0.35257139391504744
24,-2.34762379899621,-2.3476237896829844,1.0,-2.347623791770541
25,-0.14672649092972279,-0.14672648161649704,0.9788349262158182,-2.347623791770541
26,-4.6952475886791945,-4.695247579365969,0.9635961819265517,-2.347623791770541
27,-0.7791177183389664,-0.7791177090257406,1.0,-0.7791177117433308
28,-3.116470854729414,-3.1164708454161882,0.9826618638932698,-0.7791177117433308
29,-2.924425583332777,-2.9244255740195513,1.0,-2.9244255806135913
30,-0.20668990910053253,-0.20668989978730679,1.0,-0.20668990782965735
31,-3.307038526982069,-3.3070385176688433,0.9929691629849873,-0.20668990782965735
32,-3.9928000140935183,-3.9928000047802925,1.0,-3.99280001331056
33,-0.0623875018209219,-0.06238749250769615,0.9547226970058612,-3.99280001331056
34,-0.11694206856191158,-0.11694205924868584,1.0,-0.11694206712605326
35,-1.8710730783641338,-1.871073069050908,0.9956170563017467,-0.11694206712605326
36,0.27017630636692047,0.2701763156801462,1.0,0.2701763092513013
37,4.3228209391236305,4.322820948436856,0.9950975163776546,0.2701763092513013
38,-0.3204722795635462,-0.32047227025032043,1.0,-0.32047227411783297
39,-1.2818890996277332,-1.2818890903145075,0.9845239376301351,-0.32047227411783297
40,-0.260045425966382,-0.2600454166531563,1.0,-0.2600454217543676
41,-4.160726750269532,-4.1607267409563065,0.9922118719604691,-0.2600454217543676
42,-0.035063736140728,-0.03506372682750225,0.9993010407178828,-0.03506373608906577
43,-4.488158226013184,-4.488158216699958,0.9591973704831432,-0.03506373608906577
44,-4.488158216699958,-4.488158207386732,0.955485197306567,-0.03506373608906577
45,0.4180379770696163,0.41803798638284206,1.0,0.41803798504834844
46,1.6721519362181425,1.6721519455313683,0.9842510563475513,0.41803798504834844
47,0.688357213512063,0.6883572228252888,1.0,0.6883572159583435
48,-1.5804099664092064,-1.5804099570959806,1.0,-1.5804099644781044
49,-3.160819932818413,-3.160819923505187,0.9674109636443592,-1.5804099644781044
50,-0.9662418253719807,-0.9662418160587549,1.0,-0.9662418217650135
51,-3.864967292174697,-3.864967282861471,0.9766183375635216,-0.9662418217650135
52,2.8289562463760376,2.8289562556892633,1.0,2.8289562482233546
53,-0.6884199753403664,-0.6884199660271406,1.0,-0.688419970550178
54,-0.9629711322486401,-0.9629711229354143,1.0,-0.9629711316690583
55,0.7802648190408945,0.7802648283541203,1.0,0.7802648249831403
56,3.1210592947900295,3.1210593041032553,0.9759538154090932,0.7802648249831403
57,4.873149720951915,4.8731497302651405,1.0,4.873149725398884
58,0.47114972956478596,0.4711497388780117,1.0,0.47114973702833973
59,1.884598946198821,1.8845989555120468,0.9823765320407252,0.47114973702833973
60,-1.2578316032886505,-1.2578315939754248,1.0,-1.2578315971492553
61,-2.1130506694316864,-2.1130506601184607,1.0,-2.1130506683806782
62,1.2980730831623077,1.2980730924755335,1.0,1.2980730880159115
63,3.497915519401431,3.497915528714657,1.0,3.4979155244689597
64,0.3549336642026901,0.35493367351591587,1.0,0.3549336694093075
65,1.419734675437212,1.4197346847504377,0.9805669682500859,0.3549336694093075
66,0.34718481823801994,0.3471848275512457,1.0,0.3471848212494
67,1.3887392822653055,1.3887392915785313,0.9784685249717564,0.3471848212494
68,1.2837249226868153,1.283724932000041,1.0,1.2837249237890882
69,0.44272154569625854,0.4427215550094843,1.0,0.4427215548229364
70,1.7708862200379372,1.770886229351163,0.9697433428741933,0.4427215548229364
71,-4.827707773074508,-4.827707763761282,1.0,-4.827707772110371
72,-1.5724179055541754,-1.5724178962409496,1.0,-1.572417901009934
73,-0.3873551171272993,-0.38735510781407356,1.0,-0.3873551082859039
74,0.34499182365834713,0.3449918329715729,1.0,0.3449918320462235
75,1.3799673225730658,1.3799673318862915,0.9537404484029436,0.3449918320462235
76,4.637939017266035,4.637939026579261,1.0,4.637939019560401
77,4.911389918997884,4.9113899283111095,1.0,4.911389926171163
78,4.9113899283111095,4.911389937624335,1.0,4.911389926171163
79,2.3042523488402367,2.3042523581534624,1.0,2.3042523563870487
80,0.14401576481759548,0.14401577413082123,0.9687213494060676,2.3042523563870487
