,guessed_numbers
-4.503918735288574,-4.503999999999834
-4.336109531413861,-4.335999999999778
-3.7053600262405895,-3.7049999999995675
-3.6145803570482995,-3.6149999999995375
-3.609000557009833,-3.6089999999995355
-3.536637292955093,-3.5369999999995114
-3.5330652807777305,-3.53299999999951
-3.522037102971675,-3.5219999999995064
-3.0199875050849725,-3.0199999999993388
-2.580456929710616,-2.579999999999192
-1.9837971398380394,-1.9839999999989928
-1.7930896349511762,-1.792999999998929
-1.7007182944716313,-1.7009999999988983
-1.4769428587872104,-1.4769999999988235
-1.3707939446987223,-1.370999999998788
-1.234827427029268,-1.2349999999987427
-0.645192656519695,-0.6449999999985456
-0.49125632326234303,-0.4909999999984942
-0.35347295942355306,-0.3529999999984481
-0.3411198982724102,-0.3409999999984441
-0.26875406843144267,-0.26899999999842006
-0.2076510658597226,-0.20699999999839935
-0.18664584597398237,-2.9869999999993277
-0.1754807760196534,-2.807999999999268
-0.1614356679550648,-2.582999999999193
-0.11099253654344965,-0.1109999999983673
-0.10294130857532369,-3.2939999999994303
0.07846600642211765,2.5110000000025083
0.09879075232829004,3.1620000000027257
0.10074691665485469,1.6120000000022081
0.10105358158549926,0.1010000000017035
0.24266889305271966,0.24300000000175093
0.26446373932052025,0.2650000000017583
0.2873896975251007,0.2870000000017656
0.3528328674083424,0.35300000000178766
0.5276160000962307,0.5280000000018461
0.7581985306963257,0.7580000000019229
0.8683796045423611,0.8680000000019596
1.1505121198798038,1.1510000000020542
1.1928888593883187,1.1930000000020682
1.3216252548373166,1.321000000002111
1.395228487417536,1.3950000000021356
1.4253271151570277,1.4250000000021457
1.8546434888020844,1.8550000000022893
2.220924000788534,2.2210000000024115
2.346410550239514,2.3460000000024532
2.6553733026375763,2.6550000000025564
2.896255156423349,2.896000000002637
3.038676507591603,3.0390000000026838
