,low value,high value,correlation,secret value
0,0.11689731851220131,0.11689732782542706,0.9997535338991143,0.11689731882649324
1,1.870357096195221,1.8703571055084467,0.9869333779730063,0.11689731882649324
2,-1.2254070397466421,-1.2254070304334164,1.0,-1.225407033014867
3,-0.46087654307484627,-0.4608765337616205,1.0,-0.4608765345071445
4,-1.8435061443597078,-1.843506135046482,0.9837654467887142,-0.4608765345071445
5,-3.687012270092964,-3.6870122607797384,0.9523347353043131,-0.4608765345071445
6,0.14547244645655155,0.1454724557697773,1.0,0.1454724473989305
7,2.3275591526180506,2.3275591619312763,0.9826961479185394,0.1454724473989305
8,4.655118314549327,4.655118323862553,0.9588557671916859,0.1454724473989305
9,-4.233628809452057,-4.233628800138831,1.0,-4.233628808305222
10,2.617823099717498,2.6178231090307236,1.0,2.617823100830038
11,-1.181231727823615,-1.1812317185103893,1.0,-1.1812317235910514
12,-4.724926892668009,-4.724926883354783,0.9803274458821063,-1.1812317235910514
13,-4.7249269019812346,-4.724926892668009,0.9708670207309514,-1.1812317235910514
14,-0.49732054583728313,-0.4973205365240574,1.0,-0.4973205459148826
15,-0.4973205551505089,-0.49732054583728313,1.0,-0.4973205459148826
16,-1.9892821833491325,-1.9892821740359068,0.9842618915011146,-0.4973205459148826
17,-0.4398657474666834,-0.43986573815345764,1.0,-0.4398657447656542
18,-1.7594629805535078,-1.759462971240282,0.9836849670853411,-0.4398657447656542
19,-3.5189259611070156,-3.51892595179379,0.9586003237298151,-0.4398657447656542
20,-0.13272933661937714,-0.1327293273061514,1.0,-0.13272932817481675
21,-2.1236692555248737,-2.123669246211648,0.9893455952535197,-0.13272932817481675
22,0.2848638128489256,0.28486382216215134,1.0,0.28486381926566184
23,4.557821108028293,4.557821117341518,0.9931962474154761,0.28486381926566184
24,-1.4111254177987576,-1.4111254084855318,1.0,-1.4111254090158987
25,-1.4111254084855318,-1.411125399172306,1.0,-1.4111254090158987
26,0.8120129723101854,0.8120129816234112,1.0,0.8120129811269816
27,-3.3228220511227846,-3.322822041809559,1.0,-3.322822051947335
28,-3.3228220604360104,-3.3228220511227846,1.0,-3.322822051947335
29,0.5760372430086136,0.5760372523218393,1.0,0.576037247359833
30,2.30414898134768,2.304148990660906,0.9762703197890867,0.576037247359833
31,-0.30647607520222664,-0.3064760658890009,1.0,-0.3064760714230268
32,-4.903617147356272,-4.903617138043046,0.9947002676749066,-0.3064760714230268
33,-1.2259042914956808,-1.225904282182455,0.9847650054888648,-0.3064760714230268
34,0.678431848064065,0.6784318573772907,1.0,0.6784318532796769
35,2.7137274108827114,2.713727420195937,0.9778822125390992,0.6784318532796769
